set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,US_retailPrice
MS1038-1,Colour Sensor for Mindstorms NXT,2007,Mindstorms,NXT,Technical,Other,1.0,0,54.99
MS1040-1,Accelerometer Sensor for Mindstorms NXT,2007,Mindstorms,NXT,Technical,Other,1.0,0,54.99
MS1042-1,Infrared Seeker,2007,Mindstorms,NXT,Technical,Other,1.0,0,49.99
MS1044-1,Gyroscopic Sensor,2007,Mindstorms,NXT,Technical,Other,1.0,0,54.99
MS1046-1,Infrared Link Sensor,2007,Mindstorms,NXT,Technical,Other,1.0,0,54.99
4210-1,Coast Guard Platform,2008,City,Coast Guard,Modern day,Normal,469.0,4,49.99
4837-1,Mini Trains,2008,Creator,3 in 1,Model making,Normal,73.0,0,4.99
4838-1,Mini Vehicles,2008,Creator,3 in 1,Model making,Normal,79.0,0,4.99
4862-1,Ambush,2008,Duplo,Castle,Pre-school,Normal,15.0,2,16.99
4863-1,Sentry & Catapult,2008,Duplo,Castle,Pre-school,Normal,41.0,2,24.99
4864-1,Castle,2008,Duplo,Castle,Pre-school,Normal,115.0,3,79.99
4993-1,Cool Convertible,2008,Creator,3 in 1,Model making,Normal,648.0,0,49.99
4994-1,Fierce Creatures,2008,Creator,3 in 1,Model making,Normal,193.0,0,12.99
4995-1,Cargo Copter,2008,Creator,3 in 1,Model making,Normal,272.0,0,19.99
4996-1,Beach House,2008,Creator,3 in 1,Model making,Normal,522.0,0,34.99
4997-1,Transport Ferry,2008,Creator,3 in 1,Model making,Normal,1279.0,0,69.99
4998-1,Stegosaurus,2008,Creator,3 in 1,Model making,Normal,731.0,0,49.99
5522-1,Golden Anniversary Set,2008,Bricks and More,,Basic,Normal,700.0,0,39.99
5543-1,Percy at the Sheds,2008,Duplo,Thomas the Tank Engine,Pre-school,Normal,34.0,1,19.99
5544-1,Thomas Starter Set,2008,Duplo,Thomas the Tank Engine,Pre-school,Normal,82.0,2,49.99
5572-1,LEGO DUPLO Build & Play,2008,Duplo,,Pre-school,Normal,100.0,1,44.99
5573-1,LEGO Build & Play,2008,Bricks and More,,Basic,Normal,643.0,1,44.99
5574-1,Basic Bricks,2008,Bricks and More,,Basic,Normal,280.0,0,12.99
5575-1,Basic Bricks - Medium,2008,Duplo,,Pre-school,Normal,45.0,0,14.99
5577-1,Basic Bricks - Large,2008,Duplo,,Pre-school,Normal,65.0,0,16.99
5578-1,Basic Bricks - Large,2008,Bricks and More,,Basic,Normal,500.0,0,19.99
5582-1,Ultimate LEGO Town Building Set,2008,Bricks and More,,Basic,Normal,689.0,0,49.99
5583-1,Fun with Wheels,2008,Duplo,,Pre-school,Normal,78.0,0,29.99
5584-1,Fun with Wheels,2008,Bricks and More,,Basic,Normal,650.0,0,29.99
5585-1,Pink Brick Box,2008,Bricks and More,,Basic,Normal,216.0,0,19.99
5593-1,Circus,2008,Duplo,LEGO Ville,Pre-school,Normal,61.0,3,49.99
5596-1,Dino Birthday,2008,Duplo,Dino,Pre-school,Normal,9.0,0,12.99
5597-1,Dino Trap,2008,Duplo,Dino,Pre-school,Normal,28.0,1,24.99
5598-1,Dino Valley,2008,Duplo,Dino,Pre-school,Normal,52.0,3,49.99
5601-1,Fire Station,2008,Duplo,LEGO Ville,Pre-school,Normal,72.0,3,59.99
5602-1,Police Station,2008,Duplo,LEGO Ville,Pre-school,Normal,28.0,2,39.99
5603-1,Fire Chief,2008,Duplo,LEGO Ville,Pre-school,Normal,7.0,1,8.99
5604-1,Supermarket,2008,Duplo,LEGO Ville,Pre-school,Normal,62.0,2,39.99
5605-1,Tanker Truck,2008,Duplo,LEGO Ville,Pre-school,Normal,17.0,1,24.99
5606-1,My First Train,2008,Duplo,LEGO Ville,Pre-school,Normal,10.0,1,16.99
5607-1,Track Repair Train,2008,Duplo,LEGO Ville,Pre-school,Normal,16.0,1,16.99
5608-1,Train Starter Set,2008,Duplo,LEGO Ville,Pre-school,Normal,64.0,3,59.99
5609-1,Deluxe Train Set,2008,Duplo,LEGO Ville,Pre-school,Normal,116.0,3,119.99
5610-1,Builder,2008,City,Construction,Modern day,Normal,23.0,1,3.49
5611-1,Public Works,2008,City,General,Modern day,Normal,31.0,1,3.49
5612-1,Police Officer,2008,City,Police,Modern day,Normal,21.0,1,3.49
5613-1,Firefighter,2008,City,Fire,Modern day,Normal,25.0,1,3.49
5615-1,The Knight,2008,Castle,Fantasy Era,Historical,Normal,21.0,1,3.49
5616-1,Mini Robot,2008,Space,Mars Mission,Action/Adventure,Normal,24.0,2,3.49
5618-1,Troll Warrior,2008,Castle,Fantasy Era,Historical,Normal,19.0,1,3.49
5619-1,Crystal Hawk,2008,Space,Mars Mission,Action/Adventure,Normal,26.0,1,3.49
5620-1,Street Cleaner,2008,City,Construction,Modern day,Normal,22.0,1,3.49
5621-1,Coast Guard Kayak,2008,City,Coast Guard,Modern day,Normal,21.0,1,3.49
6117-1,Doors and Windows,2008,Bricks and More,,Basic,Normal,100.0,0,12.99
6118-1,Wheels and Tyres,2008,Bricks and More,,Basic,Normal,106.0,0,12.99
6176-1,Basic Bricks Deluxe,2008,Duplo,,Pre-school,Normal,80.0,0,19.99
6177-1,Basic Bricks Deluxe,2008,Bricks and More,,Basic,Normal,650.0,0,29.99
6178-1,MY LEGO Duplo Town,2008,Duplo,,Pre-school,Normal,79.0,1,29.99
6186-1,Build Your Own Harbor,2008,Bricks and More,,Basic,Normal,252.0,1,14.99
6187-1,Road Construction Set,2008,Bricks and More,,Basic,Normal,300.0,1,19.99
7037-1,Tower Raid,2008,Castle,Fantasy Era,Historical,Normal,364.0,5,29.99
7038-1,Troll Assault Wagon,2008,Castle,Fantasy Era,Historical,Normal,161.0,4,19.99
7040-1,Dwarves' Mine Defender,2008,Castle,Fantasy Era,Historical,Normal,86.0,3,9.99
7041-1,Troll Battle Wheel,2008,Castle,Fantasy Era,Historical,Normal,508.0,6,39.99
7048-1,Troll Warship,2008,Castle,Fantasy Era,Historical,Normal,493.0,9,79.99
7644-1,MX-81 Hypersonic Operations Aircraft,2008,Space,Mars Mission,Action/Adventure,Normal,795.0,5,79.99
7645-1,MT-61 Crystal Reaper,2008,Space,Mars Mission,Action/Adventure,Normal,600.0,6,49.99
7646-1,ETX Alien Infiltrator,2008,Space,Mars Mission,Action/Adventure,Normal,333.0,4,29.99
7647-1,MX-41 Switch Fighter,2008,Space,Mars Mission,Action/Adventure,Normal,235.0,2,19.99
7648-1,MT-21 Mobile Mining Unit,2008,Space,Mars Mission,Action/Adventure,Normal,130.0,2,9.99
7649-1,MT-201 Ultra-Drill Walker,2008,Space,Mars Mission,Action/Adventure,Normal,759.0,3,69.99
7667-1,Imperial Dropship,2008,Star Wars,Original Content,Licensed,Normal,81.0,4,9.99
7668-1,Rebel Scout Speeder,2008,Star Wars,Legends,Licensed,Normal,82.0,4,9.99
7669-1,Anakin's Jedi Starfighter,2008,Star Wars,The Clone Wars,Licensed,Normal,153.0,2,19.99
7670-1,Hailfire Droid & Spider Droid,2008,Star Wars,The Clone Wars,Licensed,Normal,249.0,5,19.99
7671-1,AT-AP Walker,2008,Star Wars,Episode III,Licensed,Normal,392.0,2,39.99
7672-1,Rogue Shadow,2008,Star Wars,Legends,Licensed,Normal,482.0,3,49.99
7673-1,Magna Guard Starfighter,2008,Star Wars,The Clone Wars,Licensed,Normal,431.0,2,44.99
7674-1,V-19 Torrent,2008,Star Wars,The Clone Wars,Licensed,Normal,471.0,1,54.99
7675-1,AT-TE Walker,2008,Star Wars,The Clone Wars,Licensed,Normal,798.0,6,89.99
7676-1,Republic Attack Gunship,2008,Star Wars,The Clone Wars,Licensed,Normal,1034.0,7,119.99
7678-1,Droid Gunship,2008,Star Wars,The Clone Wars,Licensed,Normal,329.0,3,29.99
7679-1,Republic Fighter Tank,2008,Star Wars,The Clone Wars,Licensed,Normal,592.0,2,49.99
7680-1,The Twilight,2008,Star Wars,The Clone Wars,Licensed,Normal,882.0,4,99.99
7681-1,Separatist Spider Droid,2008,Star Wars,The Clone Wars,Licensed,Normal,206.0,5,29.99
7723-1,Police Pontoon Plane,2008,City,Police,Modern day,Normal,215.0,1,39.99
7724-1,City Advent Calendar,2008,City,Seasonal,Modern day,Normal,196.0,10,29.99
7726-1,Coast Guard Truck with Speed Boat,2008,City,Coast Guard,Modern day,Normal,361.0,2,39.99
7731-1,Mail Van,2008,City,Traffic,Modern day,Normal,66.0,1,7.99
7732-1,Air Mail,2008,City,Airport,Modern day,Normal,88.0,1,14.99
7733-1,Truck & Forklift,2008,City,Cargo,Modern day,Normal,343.0,2,24.99
7734-1,Cargo Plane,2008,City,Cargo,Modern day,Normal,463.0,3,49.99
7736-1,Coast Guard Quad Bike,2008,City,Coast Guard,Modern day,Normal,33.0,1,4.99
7737-1,Coast Guard 4WD & Jet Scooter,2008,City,Coast Guard,Modern day,Normal,130.0,1,9.99
7738-1,Coast Guard Helicopter & Life Raft,2008,City,Coast Guard,Modern day,Normal,445.0,4,39.99
7739-1,Coast Guard Patrol Boat & Tower,2008,City,Coast Guard,Modern day,Normal,444.0,4,59.99
7741-1,Police Helicopter,2008,City,Police,Modern day,Normal,94.0,1,9.99
7743-1,Police Truck,2008,City,Police,Modern day,Normal,524.0,4,44.99
7744-1,Police Headquarters,2008,City,Police,Modern day,Normal,953.0,7,89.99
8031-1,V-19 Torrent,2008,Star Wars,The Clone Wars,Licensed,Normal,66.0,0,3.99
8111-1,River Dragon,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,112.0,1,7.99
8112-1,Arachnoid Stalker,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,131.0,1,7.99
8113-1,Assault Tiger,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,163.0,1,14.99
8114-1,Chameleon Hunter,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,188.0,1,14.99
8115-1,Dark Panther,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,244.0,3,14.99
8117-1,Storm Lasher,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,283.0,1,19.99
8118-1,Hybrid Rescue Tank,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,347.0,2,29.99
8148-1,EZ-Roadster,2008,Racers,Tiny Turbos,Racing,Normal,45.0,0,4.99
8149-1,Midnight Streak,2008,Racers,Tiny Turbos,Racing,Normal,43.0,0,4.99
8150-1,ZX Turbo,2008,Racers,Tiny Turbos,Racing,Normal,55.0,0,4.99
8151-1,Adrift Sport,2008,Racers,Tiny Turbos,Racing,Normal,52.0,0,4.99
8152-1,Speed Chasing,2008,Racers,Tiny Turbos,Racing,Normal,142.0,0,12.99
8153-1,Ferrari F1 Truck,2008,Racers,Tiny Turbos,Racing,Normal,270.0,0,19.99
8154-1,Brick Street Customs,2008,Racers,Tiny Turbos,Racing,Normal,1021.0,0,69.99
8155-1,Ferrari F1 Pit,2008,Racers,Tiny Turbos,Racing,Normal,482.0,0,39.99
8156-1,Ferrari FXX 1:17,2008,Racers,Ferrari,Racing,Normal,626.0,0,49.99
8157-1,Ferrari F1 1:9,2008,Racers,Ferrari,Racing,Normal,997.0,0,89.99
8158-1,Speed Racer & Snake Oiler,2008,Racers,Speed Racer,Racing,Normal,242.0,2,19.99
8159-1,Racer X & Taejo Togokhan,2008,Racers,Speed Racer,Racing,Normal,237.0,2,19.99
8160-1,Cruncher Block & Racer X,2008,Racers,Speed Racer,Racing,Normal,367.0,4,39.99
8161-1,Grand Prix Race,2008,Racers,Speed Racer,Racing,Normal,595.0,7,59.99
8290-1,Mini Forklift,2008,Technic,,Technical,Normal,89.0,0,7.99
8291-1,Dirt Bike,2008,Technic,,Technical,Normal,248.0,0,24.99
8292-1,Cherry Picker,2008,Technic,,Technical,Normal,726.0,0,59.99
8294-1,Excavator,2008,Technic,,Technical,Normal,720.0,0,59.99
8295-1,Telescopic Handler,2008,Technic,,Technical,Normal,1182.0,0,89.99
8296-1,Dune Buggy,2008,Technic,,Technical,Normal,199.0,0,19.99
8297-1,Off-Roader,2008,Technic,,Technical,Normal,1097.0,0,119.99
8490-1,Desert Hopper,2008,Racers,Power Racers,Racing,Normal,92.0,0,9.99
8491-1,Ram Rod,2008,Racers,Power Racers,Racing,Normal,72.0,0,9.99
8492-1,Mud Hopper,2008,Racers,Power Racers,Racing,Normal,59.0,0,9.99
8493-1,Red Ace,2008,Racers,Power Racers,Racing,Normal,82.0,0,9.99
8494-1,Ring of Fire,2008,Racers,Power Racers,Racing,Normal,268.0,0,29.99
8495-1,Crosstown Craze,2008,Racers,Tiny Turbos,Racing,Normal,503.0,0,39.99
8496-1,Desert Hammer,2008,Racers,Power Racers,Racing,Normal,510.0,0,49.99
8685-1,Toa Kopaka,2008,Bionicle,Phantoka,Constraction,Normal,54.0,0,12.99
8686-1,Toa Lewa,2008,Bionicle,Phantoka,Constraction,Normal,52.0,0,12.99
8687-1,Toa Pohatu,2008,Bionicle,Phantoka,Constraction,Normal,68.0,0,12.99
8688-1,Toa Gali,2008,Bionicle,Mistika,Constraction,Normal,60.0,0,12.99
8689-1,Toa Tahu,2008,Bionicle,Mistika,Constraction,Normal,73.0,0,12.99
8690-1,Toa Onua,2008,Bionicle,Mistika,Constraction,Normal,62.0,0,12.99
8691-1,Antroz,2008,Bionicle,Phantoka,Constraction,Normal,53.0,0,12.99
8692-1,Vamprah,2008,Bionicle,Phantoka,Constraction,Normal,49.0,0,12.99
8693-1,Chirox,2008,Bionicle,Phantoka,Constraction,Normal,49.0,0,12.99
8694-1,Krika,2008,Bionicle,Mistika,Constraction,Normal,40.0,0,12.99
8695-1,Gorast,2008,Bionicle,Mistika,Constraction,Normal,51.0,0,12.99
8696-1,Bitil,2008,Bionicle,Mistika,Constraction,Normal,54.0,0,12.99
8697-1,Toa Ignika,2008,Bionicle,Warriors,Constraction,Normal,140.0,0,19.99
8698-1,Vultraz,2008,Bionicle,Warriors,Constraction,Normal,133.0,0,19.99
8699-1,Takanuva,2008,Bionicle,Warriors,Constraction,Normal,267.0,0,29.99
8941-1,Rockoh T3,2008,Bionicle,Battle Vehicles,Constraction,Normal,390.0,0,39.99
8942-1,Jetrax T6,2008,Bionicle,Battle Vehicles,Constraction,Normal,422.0,0,49.99
8942-2,Jetrax T6,2008,Bionicle,Battle Vehicles,Constraction,Normal,422.0,0,49.99
8943-1,Axalara T9,2008,Bionicle,Battle Vehicles,Constraction,Normal,693.0,0,79.99
8944-1,Tanma,2008,Bionicle,Matoran,Constraction,Normal,14.0,0,6.99
8945-1,Solek,2008,Bionicle,Matoran,Constraction,Normal,14.0,0,6.99
8946-1,Photok,2008,Bionicle,Matoran,Constraction,Normal,14.0,0,6.99
8947-1,Radiak,2008,Bionicle,Matoran,Constraction,Normal,16.0,0,6.99
8948-1,Gavla,2008,Bionicle,Matoran,Constraction,Normal,14.0,0,6.99
8949-1,Kirop,2008,Bionicle,Matoran,Constraction,Normal,14.0,0,6.99
8952-1,Mutran and Vican,2008,Bionicle,Warriors,Constraction,Normal,90.0,0,14.99
8953-1,Makuta Icarax,2008,Bionicle,Warriors,Constraction,Normal,159.0,0,19.99
8954-1,Mazeka,2008,Bionicle,Vehicles/Creatures,Constraction,Normal,301.0,0,29.99
10184-1,Town Plan,2008,Advanced models,Miscellaneous,Model making,Normal,1981.0,8,149.99
10185-1,Green Grocer,2008,Advanced models,Modular Buildings Collection,Model making,Normal,2352.0,4,149.99
10186-1,General Grievous,2008,Star Wars,Ultimate Collector Series,Licensed,Normal,1085.0,0,89.99
10187-1,Volkswagen Beetle,2008,Advanced models,Vehicles,Model making,Normal,1626.0,0,119.99
10188-1,Death Star,2008,Star Wars,Ultimate Collector Series,Licensed,Normal,3803.0,24,399.99
10189-1,Taj Mahal,2008,Advanced models,Landmarks,Model making,Normal,5922.0,0,299.99
21000-1,Sears Tower,2008,Architecture,Landmark Series,Model making,Normal,69.0,0,19.99
21001-1,John Hancock Center,2008,Architecture,Landmark Series,Model making,Normal,69.0,0,19.99
852271-1,Knights Battle Pack,2008,Castle,Battle Pack,Historical,Extended,35.0,5,14.99
852272-1,Skeletons Battle Pack,2008,Castle,Battle Pack,Historical,Extended,43.0,5,14.99
3594-1,Bob's Workshop,2009,Duplo,Bob the Builder,Pre-school,Normal,14.0,2,14.99
3595-1,Scoop at Bobland Bay,2009,Duplo,Bob the Builder,Pre-school,Normal,28.0,1,19.99
3596-1,Muck Can Do It,2009,Duplo,Bob the Builder,Pre-school,Normal,39.0,1,29.99
3597-1,Lofty and Dizzy Hard At Work,2009,Duplo,Bob the Builder,Pre-school,Normal,51.0,3,39.99
3835-1,Robo Champ,2009,Games,,Miscellaneous,Normal,118.0,0,4.99
3836-1,Magikus ,2009,Games,,Miscellaneous,Normal,108.0,0,9.99
3837-1,Monster 4,2009,Games,,Miscellaneous,Normal,141.0,0,14.99
3838-1,Lava Dragon ,2009,Games,,Miscellaneous,Normal,131.0,4,14.99
3839-1,Race 3000,2009,Games,,Miscellaneous,Normal,166.0,0,9.99
3840-1,Pirate Code,2009,Games,,Miscellaneous,Normal,268.0,1,9.99
3841-1,Minotaurus,2009,Games,Minotaurus,Miscellaneous,Normal,211.0,12,24.99
3843-1,Ramses Pyramid ,2009,Games,Ramses,Miscellaneous,Normal,217.0,13,29.99
3844-1,Creationary ,2009,Games,Creationary,Miscellaneous,Normal,338.0,2,34.99
5486-1,Fun With Duplo Bricks,2009,Duplo,,Pre-school,Normal,90.0,0,29.99
5487-1,Fun With LEGO Bricks,2009,Bricks and More,,Basic,Normal,700.0,0,29.99
5488-1,Duplo Farm Building Set,2009,Duplo,,Pre-school,Normal,102.0,2,39.99
5489-1,Ultimate LEGO Vehicle Building Set,2009,Bricks and More,,Basic,Normal,675.0,1,44.99
5538-1,Duplo Creative Bucket,2009,Duplo,,Pre-school,Normal,76.0,0,29.99
5539-1,Creative Bucket,2009,Bricks and More,,Basic,Normal,480.0,0,29.99
5545-1,Stanley at Great Waterton,2009,Duplo,Thomas the Tank Engine,Pre-school,Normal,19.0,1,19.99
5546-1,Thomas at Morgan's Mine,2009,Duplo,Thomas the Tank Engine,Pre-school,Normal,22.0,1,29.99
5547-1,James Celebrates Sodor Day,2009,Duplo,Thomas the Tank Engine,Pre-school,Normal,34.0,2,29.99
5560-1,Large Pink Brick Box,2009,Bricks and More,,Basic,Normal,402.0,1,29.99
5587-1,Basic Bricks with Fun Figures,2009,Bricks and More,,Basic,Normal,390.0,0,19.99
5592-1,My First Plane,2009,Duplo,LEGO Ville,Pre-school,Normal,8.0,2,14.99
5594-1,Cargo Plane,2009,Duplo,LEGO Ville,Pre-school,Normal,28.0,2,49.99
5595-1,Airport,2009,Duplo,LEGO Ville,Pre-school,Normal,59.0,4,89.99
5632-1,Animal Care,2009,Duplo,LEGO Ville,Pre-school,Normal,4.0,1,7.99
5633-1,Polar Zoo,2009,Duplo,LEGO Ville,Pre-school,Normal,32.0,1,29.99
5634-1,Feeding Zoo,2009,Duplo,LEGO Ville,Pre-school,Normal,53.0,3,49.99
5635-1,Big City Zoo,2009,Duplo,LEGO Ville,Pre-school,Normal,125.0,4,89.99
5636-1,Bus,2009,Duplo,LEGO Ville,Pre-school,Normal,14.0,3,24.99
5637-1,Garbage Truck,2009,Duplo,LEGO Ville,Pre-school,Normal,12.0,1,16.99
5638-1,Postman,2009,Duplo,LEGO Ville,Pre-school,Normal,9.0,1,9.99
5639-1,Family House,2009,Duplo,LEGO Ville,Pre-school,Normal,71.0,4,69.99
5640-1,Petrol Station,2009,Duplo,LEGO Ville,Pre-school,Normal,24.0,1,24.99
5641-1,Busy Garage,2009,Duplo,LEGO Ville,Pre-school,Normal,51.0,2,49.99
5969-1,Squidman Escape,2009,Space,Space Police 3,Action/Adventure,Normal,42.0,2,5.99
5970-1,Freeze Ray Frenzy,2009,Space,Space Police 3,Action/Adventure,Normal,80.0,2,9.99
5971-1,Gold Heist,2009,Space,Space Police 3,Action/Adventure,Normal,205.0,2,19.99
5972-1,Container Heist,2009,Space,Space Police 3,Action/Adventure,Normal,282.0,2,29.99
5973-1,Hyperspeed Pursuit,2009,Space,Space Police 3,Action/Adventure,Normal,456.0,3,49.99
5974-1,Galactic Enforcer,2009,Space,Space Police 3,Action/Adventure,Normal,825.0,7,99.99
5979-1,Max Security Transport,2009,Space,Space Police 3,Action/Adventure,Normal,330.0,3,39.99
5980-1,Squidman's Pitstop,2009,Space,Space Police 3,Action/Adventure,Normal,389.0,4,49.99
6191-1,Fire Fighter Building Set,2009,Bricks and More,,Basic,Normal,117.0,1,9.99
6192-1,Pirate Building Set,2009,Bricks and More,,Basic,Normal,150.0,1,9.99
6193-1,Castle Building Set,2009,Bricks and More,,Basic,Normal,137.0,1,9.99
6194-1,My LEGO Town,2009,Bricks and More,,Basic,Normal,516.0,2,29.99
6741-1,Mini Jet,2009,Creator,3 in 1,Model making,Normal,63.0,0,5.99
6742-1,Mini Off-Roader,2009,Creator,3 in 1,Model making,Normal,64.0,0,5.99
6743-1,Street Speeder,2009,Creator,3 in 1,Model making,Normal,165.0,0,12.99
6745-1,Propeller Power,2009,Creator,3 in 1,Model making,Normal,247.0,0,19.99
6747-1,Race Rider,2009,Creator,3 in 1,Model making,Normal,266.0,0,19.99
6751-1,Fiery Legend,2009,Creator,3 in 1,Model making,Normal,479.0,0,39.99
6752-1,Fire Rescue,2009,Creator,3 in 1,Model making,Normal,771.0,0,59.99
6753-1,Highway Transport,2009,Creator,3 in 1,Model making,Normal,1294.0,0,89.99
6754-1,Family Home,2009,Creator,3 in 1,Model making,Normal,976.0,0,59.99
7078-1,King's Battle Chariot,2009,Castle,Fantasy Era,Historical,Normal,103.0,4,19.99
7079-1,Drawbridge Defense,2009,Castle,Fantasy Era,Historical,Normal,335.0,7,39.99
7097-1,Trolls' Mountain Fortress,2009,Castle,Fantasy Era,Historical,Normal,844.0,10,99.99
7630-1,Front-End Loader,2009,City,Construction,Modern day,Normal,108.0,1,12.99
7631-1,Dump Truck,2009,City,Construction,Modern day,Normal,189.0,1,19.99
7632-1,Crawler Crane,2009,City,Construction,Modern day,Normal,481.0,2,59.99
7633-1,Construction Site,2009,City,Construction,Modern day,Normal,898.0,5,99.99
7634-1,Tractor,2009,City,Farm,Modern day,Normal,78.0,1,12.99
7635-1,4WD with Horse Trailer,2009,City,Farm,Modern day,Normal,176.0,2,17.48
7636-1,Combine Harvester,2009,City,Farm,Modern day,Normal,360.0,1,44.99
7637-1,Farm,2009,City,Farm,Modern day,Normal,609.0,3,89.99
7638-1,Tow Truck,2009,City,Traffic,Modern day,Normal,129.0,1,12.99
7639-1,Camper,2009,City,Great Outdoors,Modern day,Normal,165.0,2,16.99
7641-1,City Corner,2009,City,Town,Modern day,Normal,483.0,5,59.99
7642-1,Garage,2009,City,Town,Modern day,Normal,953.0,4,99.99
7685-1,Dozer,2009,City,Construction,Modern day,Normal,352.0,1,39.99
7686-1,Helicopter Transporter,2009,City,Traffic,Modern day,Normal,377.0,3,39.99
7687-1,City Advent Calendar,2009,City,Seasonal,Modern day,Normal,257.0,9,29.99
7746-1,Single-Drum Roller,2009,City,Construction,Modern day,Normal,208.0,2,29.99
7747-1,Wind Turbine Transport,2009,City,General,Modern day,Normal,444.0,2,59.99
7748-1,Corporate Alliance Tank Droid,2009,Star Wars,The Clone Wars,Licensed,Normal,216.0,4,24.99
7749-1,Echo Base,2009,Star Wars,Episode V,Licensed,Normal,155.0,5,24.99
7751-1,Ahsoka's Starfighter and Vulture Droid,2009,Star Wars,The Clone Wars,Licensed,Normal,291.0,4,39.99
7752-1,Count Dooku's Solar Sailer,2009,Star Wars,The Clone Wars,Licensed,Normal,385.0,4,54.99
7753-1,Pirate Tank,2009,Star Wars,The Clone Wars,Licensed,Normal,372.0,3,39.99
7754-1,Home One Mon Calamari Star Cruiser,2009,Star Wars,Episode VI,Licensed,Normal,789.0,6,109.99
7778-1,Midi-scale Millennium Falcon,2009,Star Wars,Episode IV,Licensed,Normal,356.0,0,39.99
8014-1,Clone Walker Battle Pack,2009,Star Wars,The Clone Wars,Licensed,Normal,72.0,4,11.99
8015-1,Assassin Droids Battle Pack,2009,Star Wars,The Clone Wars,Licensed,Normal,94.0,5,11.99
8016-1,Hyena Droid Bomber,2009,Star Wars,The Clone Wars,Licensed,Normal,232.0,3,19.99
8017-1,Darth Vader's TIE Fighter,2009,Star Wars,Episode IV,Licensed,Normal,251.0,1,29.99
8018-1,Armored Assault Tank (AAT),2009,Star Wars,The Clone Wars,Licensed,Normal,407.0,7,49.99
8019-1,Republic Attack Shuttle,2009,Star Wars,The Clone Wars,Licensed,Normal,636.0,3,59.99
8036-1,Separatist Shuttle,2009,Star Wars,The Clone Wars,Licensed,Normal,259.0,5,29.99
8037-1,Anakin's Y-wing Starfighter,2009,Star Wars,The Clone Wars,Licensed,Normal,570.0,3,59.99
8038-1,The Battle of Endor,2009,Star Wars,Episode VI,Licensed,Normal,890.0,12,99.99
8039-1,Venator-Class Republic Attack Cruiser,2009,Star Wars,The Clone Wars,Licensed,Normal,1170.0,5,119.99
8063-1,Tractor with Trailer,2009,Technic,,Technical,Normal,1100.0,0,99.99
8119-1,Thunder Racer,2009,Racers,Tiny Turbos,Racing,Normal,48.0,0,4.99
8120-1,Rally Sprinter,2009,Racers,Tiny Turbos,Racing,Normal,47.0,0,4.99
8121-1,Track Marshall,2009,Racers,Tiny Turbos,Racing,Normal,48.0,0,4.99
8122-1,Desert Viper,2009,Racers,Tiny Turbos,Racing,Normal,41.0,0,4.99
8123-1,Ferrari F1 Racers,2009,Racers,Tiny Turbos,Racing,Normal,139.0,0,14.99
8124-1,Ice Rally,2009,Racers,Tiny Turbos,Racing,Normal,170.0,0,14.99
8125-1,Thunder Raceway,2009,Racers,Tiny Turbos,Racing,Normal,160.0,0,14.99
8126-1,Desert Challenge,2009,Racers,Tiny Turbos,Racing,Normal,144.0,0,14.99
8162-1,Race Rig,2009,Racers,Power Racers,Racing,Normal,104.0,0,12.99
8163-1,Blue Sprinter,2009,Racers,Power Racers,Racing,Normal,110.0,0,12.99
8164-1,Extreme Wheelie,2009,Racers,Power Racers,Racing,Normal,87.0,0,12.99
8165-1,Monster Jumper,2009,Racers,Power Racers,Racing,Normal,91.0,0,12.99
8166-1,Wing Jumper,2009,Racers,Power Racers,Racing,Normal,203.0,0,19.99
8167-1,Jump Riders,2009,Racers,Power Racers,Racing,Normal,209.0,0,19.99
8168-1,Ferrari Victory,2009,Racers,Ferrari,Racing,Normal,202.0,3,19.99
8169-1,Lamborghini Gallardo LP 560-4,2009,Racers,Lamborghini,Racing,Normal,741.0,0,59.99
8182-1,Monster Crushers,2009,Racers,Tiny Turbos,Racing,Normal,388.0,0,39.99
8183-1,Track Turbo RC,2009,Racers,Remote Control,Racing,Normal,92.0,0,39.99
8185-1,Ferrari Truck,2009,Racers,Ferrari,Racing,Normal,534.0,5,79.99
8186-1,Street Extreme,2009,Racers,Tiny Turbos,Racing,Normal,757.0,0,69.99
8256-1,Go-Kart,2009,Technic,,Technical,Normal,144.0,0,14.99
8258-1,Crane Truck,2009,Technic,,Technical,Normal,1877.0,0,149.99
8259-1,Mini Bulldozer,2009,Technic,,Technical,Normal,165.0,0,9.99
8260-1,Tractor,2009,Technic,,Technical,Normal,104.0,0,9.99
8261-1,Rally Truck,2009,Technic,,Technical,Normal,198.0,0,24.99
8262-1,Quad-Bike,2009,Technic,,Technical,Normal,308.0,0,39.99
8263-1,Snow Groomer,2009,Technic,,Technical,Normal,590.0,0,49.99
8264-1,Hauler,2009,Technic,,Technical,Normal,575.0,0,69.99
8265-1,Front Loader,2009,Technic,,Technical,Normal,1061.0,0,79.99
8398-1,BBQ Stand,2009,City,General,Modern day,Normal,22.0,1,3.49
